"longitude","latitude","tot_pob"
-117.980222,46.320333,1
-122.182197,47.611519,1
-122.178134,47.611815,1
-122.3749615,47.6683535,1
-123.36134,48.10993,1
-121.461813,45.714228,1
-122.203117,47.676045,1
-122.207383,47.675556,1
-122.203012,47.675896,1
-122.2075,47.675365,1
-122.206806,47.678476,1
-122.320931,47.613498,1
-122.353765,47.670285,1
-122.353696,47.670287,1
-122.353627,47.670292,1
-122.35829,47.62482,1
-122.976491,46.711331,1
-122.976524,46.711291,1
-122.065442,48.014624,1
-122.180651,47.499129,1
-122.6573597,47.7651883,1
-123.80708,46.97642,1
-122.461854,48.74393,1
-122.06573,47.53129,1
-120.64588,47.59736,1
-122.229972,47.3064421,1
-122.142289,47.465678,1
-122.201162,47.97331,1
-122.517619,47.171582,1
-122.32972,47.60521,1
-122.349,47.62606,1
-122.1914014,47.9990269,1
-122.340257,47.616243,1
-122.338336,47.615052,1
-122.338444,47.614986,1
-122.338778,47.61554,1
-122.338454,47.615059,1
-122.338834,47.615399,1
-122.338786,47.615489,1
-122.340184,47.616253,1
-122.340184,47.616246,1
-122.340205,47.616231,1
-122.340052,47.616129,1
-122.340227,47.616224,1
-122.336584,47.623336,1
-122.336589,47.62334,1
-122.336648,47.623333,1
-122.336677,47.623327,1
-122.335352,47.623442,1
-122.335474,47.623537,1
-122.336355,47.622775,1
-122.336346,47.622775,1
-122.3365,47.623027,1
-122.336611,47.623014,1
-122.336402,47.621746,1
-122.33637,47.621821,1
-122.336423,47.621851,1
-122.33622,47.620496,1
-122.336253,47.620275,1
-122.336265,47.620392,1
-122.336259,47.620267,1
-122.336252,47.62036,1
-122.337695,47.623967,1
-122.338877,47.61664,1
-122.338963,47.61669,1
-122.339024,47.616677,1
-122.339013,47.616684,1
-122.338931,47.616676,1
-122.338985,47.61669,1
-122.33897,47.616684,1
-122.33907,47.616712,1
-122.338942,47.616632,1
-122.338888,47.616654,1
-122.340955,47.61751,1
-122.341014,47.617453,1
-122.34093,47.61751,1
-122.340928,47.617528,1
-122.340993,47.617473,1
-122.340974,47.617495,1
-122.341037,47.617429,1
-122.340534,47.617264,1
-122.340505,47.617287,1
-122.340479,47.617307,1
-122.340588,47.617228,1
-122.196731,47.613364,1
-122.196796,47.613372,1
-122.196839,47.613343,1
-122.196667,47.613386,1
-122.196721,47.613372,1
-122.19671,47.613386,1
-122.196817,47.61335,1
-122.19671,47.613401,1
-122.196882,47.613357,1
-122.196774,47.613364,1
-122.196624,47.613357,1
-122.196753,47.613343,1
-122.196699,47.613343,1
-122.196955,47.613415,1
-122.346874,47.618918,1
-122.346886,47.619488,1
-122.193886,47.75969,1
-122.1939,47.759644,1
-122.19387,47.75966,1
-122.193886,47.759647,1
-122.19386,47.75966,1
-122.19391,47.75964,1
-122.897324,47.037347,1
-122.62941,47.50453,1
-122.193902,47.759598,1
-122.186139,47.621194,1
-122.299236,47.185296,1
-122.535112,45.631806,1
-122.536477,45.633264,1
-122.611788,48.5126865,1
-122.569902338,47.713073982,1
-122.478347,48.747824,1
-122.2961501,47.43001676,1
-122.4396442,47.2464713,1
-122.3062009,47.9487555,1
-122.3748742,47.8105149,1
-122.15378520000002,47.70340520000001,1
-123.09749698672,48.079887824216,1
-122.26211,47.381517,1
-121.8237,47.527683,1
-121.873105,47.532721,1
-121.82621,47.52717,1
-124.0206708,46.7250165,1
-122.2146431,48.0000028,1
-118.1532507,46.2707488,1
-122.6152529,48.5012896,1
-122.150315,47.688818,1
-122.1969022,47.618317,1
-122.2021671,47.6110064,1
-122.153989,47.582405,1
-122.3313731,47.6171782,1
-122.35931820000002,47.6246042,1
-122.3314401402,47.611378281765,1
-122.6294686,47.5944743,1
-122.516582,47.281263,1
-122.762767,47.056479,1
-122.8280101,47.0001351,1
-124.3715566,47.6055171,1
-122.1601307,47.7088267,1
-122.4469825,47.2535492,1
-123.3841695,46.2025755,1
-122.4917385,45.6183882,1
-122.3016909,47.8142359,1
-122.2340887,47.5866676,1
-122.3241094,47.6091997,1
-122.3351902,47.5987016,1
-122.6676833,45.6304919,1
-122.4757978,45.6040109,1
-118.3869759,46.0427838,1
-122.1915562,47.6177789,1
-122.38276327302,47.65588110993,1
-122.3418983,47.6283848,1
-122.3394194,47.6228746,1
-122.3347174,47.5974244,1
-122.2116571,47.7953945,1
-122.3330877,47.6163395,1
-122.3329014,47.6035183,1
-122.3357333,47.581142,1
-122.334149,48.454081,1
-122.17922,48.09885,1
-122.3467506,47.618848,1
-122.3378981,47.6044756,1
-122.3764102,47.5454638,1
-122.46755358955,47.228303734615,1
-122.50409,45.613275,1
-124.544494766543,47.9148059463057,1
-122.845311463165,46.0039829278164,1
-122.8474706,47.0027896,1
-117.402327,47.669317,1
-122.424971,47.30283,1
-118.968139,47.969278,1
-121.448148,48.53841,1
-121.264849,48.666724,1
-121.264849,48.666724,1
-119.278077,47.130142,1
-122.227559,48.510997,1
-118.278785,46.089925,1
-120.85306,46.339724,1
-122.1629554,47.7534858,1
-122.3448427,47.7592911,1
-122.593947986,46.934055045,1
-122.8976885,47.018706,1
-122.294424858,47.135190354,1
-122.333582969284,48.3990120273125,1
-122.525453,45.618949,1
-122.2061313,48.00101,1
-122.451572702,47.222542058,1
-122.488110764,47.269919942,1
-122.514344349,47.272625257,1
-122.09600399,47.926042415,1
-124.151851571593,47.8176852900045,1
-124.660029250436,48.3331786074504,1
-122.14057,47.793213,1
-122.140579,47.793168,1
-122.140577,47.793094,1
-122.140598,47.793124,1
-122.128859,47.673795,1
-122.128893,47.673824,1
-122.353711,47.621409,1
-122.353622,47.621311,1
-122.353652,47.621313,1
-122.353638,47.621413,1
-122.353648,47.621376,1
-122.353676,47.621411,1
-122.353589,47.621312,1
-122.353675,47.621377,1
-122.353708,47.621377,1
-122.353679,47.621309,1
-122.35362,47.621378,1
-122.424934,47.302692,1
-122.29641,47.66149,1
-122.33941,47.467371,1
-122.175961,47.621055,1
-122.176009,47.62119,1
-122.175985,47.62118,1
-122.176023,47.621179,1
-122.175976,47.621169,1
-122.175927,47.620982,1
-122.175829,47.620905,1
-119.895401,47.238641,1
-119.895745,47.238277,1
-122.33319,47.614104,1
-122.333147,47.614112,1
-122.335205,47.606279,1
-122.471468,45.606403,1
-122.5242,47.252148,1
-122.35681,47.691832,1
-122.356266,47.69158,1
-122.58017,47.3067,1
-122.1623907,47.7096188,1
-122.36947,47.6594,1
-122.224102,47.474171,1
-122.324583,47.634438,1
-122.093326,47.331977,1
-122.82386,46.99476,1
-122.1970996,47.6133892,1
-122.826865,47.451373,1
-121.836634,47.542153,1
-122.488855883,48.78505083,1
-117.539743,47.62497,1
-117.53991,47.625057,1
-122.492374,48.791491,1
-119.99395804467,46.323285894252,1
-117.539808,47.624986,1
-117.539665,47.625019,1
-117.539598,47.625059,1
-117.539864,47.625024,1
-122.294677,47.238487,1
-122.499508,47.242541,1
-122.708784,45.852238,1
-122.708312,45.852356,1
-122.708365,45.852508,1
-122.194125,47.613972,1
-122.194071,47.613973,1
-122.311661,47.787897,1
-122.31192,47.787867,1
-122.489257,47.198314,1
-122.48233,47.282993,1
-122.136777,47.584289,1
-122.145315,47.166509,1
-121.979695,47.19854,1
-122.33285,47.605192,1
-122.33301,47.602544,1
-122.332883,47.602553,1
-122.663203,45.629395,1
-122.663273,45.629428,1
-120.25756,46.97901,1
-122.8451,47.04451,1
-122.065336,47.547088,1
-122.845142,47.044497,1
-122.025976837,47.645190854,1
-122.54224225,47.8444,1
-122.630222,47.6207775,1
-122.1554235,47.4418203,1
-121.967706,47.859687,1
-122.358682,47.1558165,1
-122.324221,47.593975,1
-122.333907,47.618226,1
-122.33392,47.61823,1
-122.33391,47.618233,1
-122.334017,47.618223,1
-122.333948,47.618246,1
-122.33389,47.618237,1
-122.33387,47.618244,1
-122.333855,47.61824,1
-122.17214269969,47.7108371216806,1
-122.822238546,46.997451997,1
-119.309695,46.26024,1
-122.321702,47.707867,1
-122.175998,47.621188,1
-122.14277,47.63187,1
-122.136648,47.582147,1
-122.136594,47.582154,1
-123.4347265,48.1161725,1
-122.46208,47.26726,1
-122.66051,47.75648,1
-122.29212,47.72305,1
-122.249421,47.453215,1
-122.24899,47.453253,1
-122.329489,47.446823,1
-122.94200684,47.04583576,1
-122.3369445,48.437167,1
-122.291317,47.182613,1
-119.106522,46.229119,1
-122.173962,47.322103,1
-122.611203,48.518102,1
-122.611202,48.518179,1
-122.623391,45.639182,1
-122.62349,45.639139,1
-122.6620275,48.286317,1
-122.2071316,47.8789325,1
-122.3758246,47.8124532,1
-122.37709,47.8113372,1
-122.1186641,47.6733025,1
-122.17536,47.67881,1
-122.3878536,47.6743748,1
-122.4047949,47.6807529,1
-122.5148321,47.6357914,1
-122.199755,47.619761,1
-122.199793,47.619799,1
-122.199722,47.61977,1
-122.636288,47.737887216,1
-122.823114,47.4538545,1
-122.312283,47.3139055,1
-122.652109803,47.496601419,1
-122.409736,48.039928,1
-120.43099,46.448508,1
-120.430957,46.448538,1
-122.48795,48.73423,1
-122.902484,47.044728,1
-122.902484,47.044722,1
-122.829249413,47.049617639,1
-122.6101915,47.535286,1
-122.4876,47.231325,1
-122.616919,48.514381,1
-122.610748,48.517744,1
-123.446815,46.997349,1
-119.21101917564,46.216773190847,1
-118.22567,47.209058,1
-117.1130101,47.67381,1
-122.351925,47.546287,1
-122.205528,47.616037,1
-122.189401,48.052498,1
-122.189422,48.052641,1
-119.226637,46.230229,1
-122.652068,47.513098,1
-122.613612,48.507864,1
-122.179395431,47.877436435,1
-122.43424,47.2593,1
-122.32446,47.542318,1
-122.321726,47.70779,1
-122.321637,47.707814,1
-122.320888,47.706929,1
-122.320856,47.706948,1
-122.351988,47.546291,1
-122.552103,47.180071,1
-122.1815615,48.151766,1
-122.295091,47.199421,1
-119.118868,46.225504,1
-120.542576,46.977979,1
-122.484155,47.228587,1
-122.483871,47.228591,1
-122.483943,47.228591,1
-122.4367763,47.2423503,1
-122.466744,47.274639,1
-122.484226,47.228593,1
-122.484083,47.228587,1
-122.484015,47.228591,1
-122.22995,47.46655,1
-122.19942,47.676223,1
-122.199363,47.676179,1
-122.27515344,47.830769108,1
-122.0334614,47.6169094,1
-117.412094,47.71535,1
-122.303963,47.616915,1
-122.481071,48.745308,1
-117.1812368,47.670337,1
-122.466743,47.274538,1
-122.773312,47.069827,1
-120.823346,45.821511,1
-122.290084,47.816836,1
-122.484377,47.228589,1
-120.822781,45.821535,1
-122.250898,47.759665,1
-122.5060156,48.7885917,1
-122.4851568,48.7391984,1
-122.1014074,47.9120626,1
-122.3735496,47.8101038,1
-122.293062,47.731273,1
-122.4766114,47.2551169,1
-122.324533,47.542276,1
-122.1665252,47.57865585,1
-122.1277345,48.1820905,1
-122.409949,47.234632,1
-122.443032,47.221823,1
-122.196978,47.614112,1
-117.112915,47.67109,1
-122.345789,47.623302,1
-122.345853,47.623345,1
-122.345984,47.623274,1
-122.345933,47.623307,1
-122.345917,47.623224,1
-122.3329233,47.5977415,1
-122.490724,48.391957,1
-122.112354,47.814648,1
-122.3198568,47.6206301,1
-122.091497,47.676062,1
-122.091413,47.676078,1
-122.091578,47.676051,1
-122.176025,47.482839,1
-122.175843,47.482565,1
-122.517389,47.161364,1
-122.517325,47.161377,1
-122.689582,48.219574,1
-122.241893,47.363983,1
-122.437121,47.242139,1
-122.2024273,47.6098443,1
-122.1438882,47.6280692,1
-122.2057967,47.6753316,1
-122.673345,45.627364,1
-122.673261,45.627361,1
-122.67312,45.627365,1
-117.978322,47.300047,1
-120.186565,48.47916,1
-122.58179668033,45.625546157476,1
-122.301971,47.357329,1
-122.2135,47.2999,1
-122.16869,47.356001,1
-122.357684,47.621304,1
-121.472889,46.938306,1
-122.33059,47.60523,1
-122.430340659049,47.2386767566705,1
-122.5292482,47.255696,1
-122.420899,47.2294673,1
-117.370158,47.23432,1
-122.197684,47.980493,1
-122.197643,47.980407,1
-122.206335298,47.494084378,1
-122.779991,48.10697,1
-122.44228,47.18093,1
-122.515766,47.298756,1
-122.689657,48.219576,1
-122.3291167,48.2325756,1
-122.4496292,47.2652015,1
-122.1564536,47.5806355,1
-122.2950909,47.4413275,1
-122.4141119,47.2478256,1
-122.5636326,45.661573,1
-122.572604,45.621549,1
-122.342908,47.609487,1
-122.332159,47.476251,1
-122.219758,47.931316,1
-122.35162200000002,47.614387,1
-122.823353,47.050128,1
-122.097803,47.662861,1
-122.857714,47.045574,1
-122.379886,45.578726,1
-119.219539,46.220623,1
-122.468095,47.274697,1
-122.3521142,47.6153062,1
-122.31738,47.6004833,1
-122.6336963,47.5732455,1
-122.9358643,46.1315296,1
-121.7867775,47.4956579,1
-122.229116,47.382882,1
-122.323427,47.605477,1
-117.407863,47.745333,1
-122.63931,47.744534,1
-122.639463,47.744532,1
-121.601383,48.251621,1
-120.677423,46.71653,1
-122.3698252,47.2439401,1
-122.173913,47.707366,1
-117.386224,47.672004,1
-122.584186,45.66201,1
-122.584106,45.662011,1
-122.435165,47.224977,1
-122.32952,47.62066,1
-122.4712397,48.7330226,1
-122.20461,47.49845,1
-122.644253,47.092582,1
-122.271361,47.820256,1
-122.320999,47.611261,1
-122.3383451,47.6183604,1
-122.47068,47.21543,1
-122.1897,48.09264,1
-118.365561,47.118605,1
-122.32519,47.7033,1
-122.11949,47.67137,1
-122.377668,47.63986,1
-122.299448,47.450258,1
-122.18436,47.618675,1
-122.455311,47.250837,1
-122.31601,47.70931,1
-122.363146,47.701359,1
-122.06528,47.546017,1
-122.209,47.7133,1
-122.600102,45.643374,1
-122.19971,47.619791,1
-122.199758,47.619784,1
-122.78202579,48.108127484,1
-122.3758674,47.6617217,1
-122.18104,47.25033,1
-122.485043,47.228157,1
-124.1980829153442,47.19404038977142,1
-122.3302094155016,47.56720941097377,1
-117.407065,47.709683,1
-117.476902,47.943721,1
-122.29516,47.444398,1
-117.905363,48.539715,1
-117.368054,47.657077,1
-117.374808,47.693653,1
-122.4343,47.208167,1
-122.201331,47.611826,1
-122.200839,47.972937,1
-122.977218,46.680072,1
-122.296815,47.101923,1
-122.19222,47.618104,1
-122.192221,47.618059,1
-122.192224,47.618012,1
-122.192223,47.617957,1
-122.192223,47.617904,1
-122.192221,47.617862,1
-122.192223,47.617821,1
-122.192224,47.617771,1
-122.339828,47.616076,1
-122.339836,47.616069,1
-122.339836,47.616081,1
-122.339797,47.616062,1
-122.339786,47.616069,1
-122.339818,47.616069,1
-122.339818,47.616026,1
-122.339882,47.616069,1
-122.339845,47.616062,1
-122.339829,47.616055,1
-122.33985,47.616055,1
-122.339854,47.616071,1
-122.33985,47.616083,1
-122.339821,47.616082,1
-122.338853,47.616259,1
-122.338863,47.616265,1
-122.338872,47.616277,1
-122.338848,47.616276,1
-122.338868,47.616271,1
-122.338861,47.61628,1
-122.339844,47.616076,1
-122.339824,47.61607,1
-122.338225,47.615307,1
-122.338234,47.615314,1
-122.338246,47.61532,1
-122.338215,47.615305,1
-122.338242,47.615303,1
-122.338245,47.615311,1
-122.338221,47.615297,1
-122.340786,47.616662,1
-122.340794,47.616653,1
-122.340804,47.616663,1
-122.340794,47.616663,1
-122.344832,47.778256,1
-122.179514,47.712309,1
-117.539657,47.625021,1
-117.539968,47.625087,1
-117.539796,47.625006,1
-117.539667,47.625021,1
-117.539831,47.625019,1
-117.539614,47.625122,1
-122.330869270063,47.5926384626354,1
-122.311841805333,47.5955737030563,1
-122.330085418863,47.6054544002366,1
-122.334346934116,47.610826048907,1
-122.342061617054,47.6492281351155,1
-122.319211227533,47.6548806651459,1
-122.305003488076,47.6560149395404,1
-122.293346008603,47.6619766883491,1
-122.89476,47.04506,1
-122.281001,48.89416,1
-122.201177,47.973294,1
-119.274740824072,46.2925976863444,1
-120.33262,46.375435,1
-117.103246,47.670514,1
-121.96881709403,48.081697184675,1
-121.968687709625,48.0812599680094,1
-122.487932,47.271112,1
-122.342054,47.625629,1
-122.342051,47.625821,1
-122.334883,47.5816,1
-122.334848,47.581601,1
-122.505152,48.72532,1
-122.4438042,47.2600301,1
-122.1962934,47.6184362,1
-122.072654,47.531503,1
-122.070337,47.530138,1
-122.070319,47.530096,1
-122.256023,47.455407,1
-122.3332564,47.615249,1
-121.79308,47.49132,1
-122.336815,47.604891,1
-122.74557,45.816957,1
-122.459858,48.754914,1
-118.273813752914,46.0781030999106,1
-118.281170868322,46.0805102792022,1
-120.603074,46.58914,1
-122.941863,46.107148,1
-122.178325,48.052642,1
-122.178452,48.052658,1
-117.182462,46.719919,1
-117.182416,46.71994,1
-117.181523,46.719669,1
-119.83392,47.103405,1
-123.155375,47.374141,1
-119.308371,46.324948,1
-122.330568,47.604817,1
-122.28809,47.512,1
-122.2884,47.511906,1
-122.29256,47.51099,1
-123.431968,48.114488,1
-123.431904,48.114455,1
-123.43206,48.114513,1
-122.74774,45.82999,1
-118.284392504903,46.0810314831552,1
-123.82138,46.9708,1
-123.820991,46.97114,1
-123.82099,46.97114,1
-123.82093,46.97117,1
-123.82092,46.97117,1
-122.334788,47.611198,1
-117.35623,47.673872,1
-122.6117,48.50598,1
-119.11724,46.25605,1
-118.35589,46.06881,1
-123.10355,47.12836,1
-122.601482,45.645638,1
-123.820993,46.97114,1
-122.184364,48.164038,1
-122.59692,45.647766,1
-122.596933,45.647721,1
-122.596928,45.647742,1
-117.20218,47.673595,1
-122.487681,48.78815,1
-122.2018,47.9752,1
-122.503621,48.777522,1
-122.477956,48.751046,1
-122.17886,47.62245,1
-122.227286,47.442974,1
-122.227276,47.442791,1
-122.227261,47.442789,1
-122.499368,48.713154,1
-117.412254,47.66367,1
-117.412254,47.66371,1
-122.976995,46.679769,1
-122.178896,47.622447,1
-122.178882,47.622458,1
-122.177542,47.622478,1
-122.177537,47.622506,1
-122.20464175,47.5015305,1
-122.203510417,47.50222425,1
-122.357127,47.0958375,1
-122.287468,47.563966,1
-122.281965,47.45568,1
-122.58338748,47.707803471,1
-122.3465598,47.7253287,1
-123.117292,48.080594,1
-122.6509065,45.7222565,1
-122.275226667,47.831167333,1
-122.2044995,47.501408833,1
-122.275145,47.830787,1
-122.17888,47.622476,1
-122.343842,48.451235,1
-122.178877,47.622443,1
-117.177179,46.72914,1
-122.178919,47.622449,1
-122.331809,47.615003,1
-122.331476,47.61488,1
-122.331583,47.614938,1
-122.331508,47.614938,1
-122.22728,47.910443,1
-122.22728,47.91042,1
-122.234444,47.3016,1
-122.6684897,45.6299198,1
-122.199528,47.418452,1
-122.202541,47.392052,1
-122.317529,47.648127,1
-117.482601,47.740406,1
-120.503355,46.603757,1
-122.225827,47.909318,1
-119.218547768196,46.2159449742615,1
-122.312753,48.436844,1
-122.439294,47.254591,1
-122.396176,47.275715,1
-122.462678,47.209605,1
-122.1767124,47.85919654,1
-122.582577,47.329972,1
-122.477684,48.715337,1
-122.67698,47.555928,1
-122.335526,47.318292,1
-122.33558,47.318336,1
-122.205254,47.655327,1
-122.292929,47.418161,1
-118.371025,46.037685,1
-120.537756,47.019158,1
-122.192456,47.617103,1
-122.190604,47.620163,1
-121.48508,45.72812,1
-122.206916,47.196706,1
-118.370917,46.03764,1
-122.348035,47.61928,1
-122.459056,48.759581,1
-122.356564,47.622256,1
-122.336021,47.620085,1
-122.356521,47.622256,1
-122.14192,47.582053,1
-120.50777013069076,46.60623617299185,1
-120.541453,46.584213,1
-120.541405,46.58407,1
-117.411732,47.736838,1
-122.200551,47.619687,1
-122.200532,47.619744,1
-122.20052,47.61974,1
-122.200523,47.619679,1
-122.200473,47.619715,1
-123.40325,48.10556,1
-117.17948,46.71111,1
-122.24461,47.4742,1
-122.195757,47.613392,1
-122.195727,47.613392,1
-122.19581,47.613391,1
-122.195787,47.613389,1
-122.195743,47.613391,1
-122.195775,47.61339,1
-122.195765,47.613392,1
-122.195822,47.613391,1
-122.195793,47.61339,1
-122.195782,47.613391,1
-122.103558,47.673966,1
-122.325741,45.563002,1
-122.325634,45.56304,1
-122.326084,45.562604,1
-122.325966,45.562567,1
-122.32558,45.56304,1
-122.52045,47.62624,1
-119.182453,46.272432,1
-122.325816,45.562907,1
-122.033704,47.527279,1
-122.18424008,47.70642159,1
-122.234482,47.705801,1
-122.1284522,47.6303953,1
-122.930397,47.031936,1
-122.930764,47.031736,1
-122.8942,47.028426,1
-122.178864,47.622439,1
-122.178904,47.622458,1
-122.178891,47.622438,1
-122.341968,47.625644,1
-122.341914,47.625645,1
-122.017533,47.544619,1
-122.017533,47.544561,1
-122.9116758,46.9847271,1
-122.342054,47.625578,1
-121.46967,45.71609,1
-122.374255,47.628913,1
-122.37427,47.629005,1
-122.374083,47.628833,1
-122.37405,47.62887,1
-122.374183,47.628949,1
-122.374217,47.62902,1
-122.374292,47.628906,1
-122.374166,47.628952,1
-122.374164,47.62877,1
-122.374079,47.628734,1
-122.374253,47.628986,1
-122.374029,47.628828,1
-122.374123,47.628831,1
-122.374053,47.628816,1
-122.373934,47.62879,1
-122.373925,47.628781,1
-122.374338,47.628977,1
-122.374202,47.628839,1
-122.377326,47.630845,1
-122.377129,47.630379,1
-122.377299,47.630731,1
-122.377344,47.630844,1
-122.3455343,47.2334631,1
-117.19012,47.6656,1
-120.54048,46.652275,1
-120.54041,46.65216,1
-122.294053,47.115002,1
-120.53995,46.652264,1
-120.540146,46.65222,1
-120.53998,46.652363,1
-120.539856,46.653072,1
-122.225152,47.443065,1
-122.178862,47.622478,1
-122.177564,47.622486,1
-122.177518,47.622496,1
-122.17756,47.622504,1
-122.17752,47.622484,1
-122.177544,47.622495,1
-122.178858,47.622463,1
-122.33173,47.800342,1
-122.462768,47.186179,1
-122.178878,47.622435,1
-122.178907,47.62244,1
-122.178891,47.622467,1
-122.682883,45.817752,1
-122.941812,46.107135,1
-120.263405,47.397945,1
-120.263596,47.398136,1
-120.26353,47.398167,1
-122.294334,47.52439,1
-122.336144,47.624088,1
-122.336165,47.624117,1
-122.33611,47.624108,1
-122.336176,47.624088,1
-122.336153,47.624137,1
-122.336045,47.624035,1
-122.206739,47.678705,1
-122.177263,47.622622,1
-122.1773,47.622527,1
-122.098617,47.663672,1
-122.148366,47.446482,1
-122.506288,48.78587,1
-119.90306,46.2563,1
-121.48505,45.72812,1
-122.2905516,47.6970343,1
-122.313561,47.203639,1
-122.336271,47.624014,1
-122.335419,47.624139,1
-122.335413,47.623947,1
-122.335571,47.624,1
-122.335571,47.623978,1
-122.335662,47.623864,1
-122.335809,47.62398,1
-122.539513,45.779686,1
-122.539517,45.779802,1
-122.336253,47.620482,1
-122.336175,47.62044,1
-122.336188,47.621486,1
-122.337642,47.623798,1
-122.337694,47.623911,1
-122.55342,45.684915,1
-122.553369,45.684954,1
-122.37659,47.689356,1
-122.339812,48.451297,1
-122.4991558918571,47.22813861226714,1
-122.43429270240784,47.25927995829793,1
-122.43429270240784,47.25927995829793,1
-122.485043,47.228157,1
-122.48298,47.22778,1
-117.537711,47.626199,1
-117.537649,47.626233,1
-117.537759,47.626154,1
-122.906952,47.045491,1
-122.484997,46.533843,1
-122.629874,46.531361,1
-122.28006,46.555513,1
-122.280013,46.555512,1
-122.194239,46.76501,1
-122.336349,47.621342,1
-122.336351,47.621341,1
-121.390658,46.639615,1
-123.01408,48.53532,1
-123.0185331190491,48.53475594577669,1
-122.86036,48.44512,1
-122.9091449298859,48.70455277599716,1
-122.90453,48.69529,1
-122.90417,48.69418,1
-122.91266536441802,48.52618264160765,1
-122.337084,48.450232,1
-122.337127,48.450226,1
-122.20131,47.61186,1
-120.49748,46.586168,1
-121.958906,46.535844,1
-121.669494,46.609914,1
-120.49749,46.586189,1
-122.32588,47.702793,1
-122.340205,47.617519,1
-122.340242,47.617496,1
-122.340219,47.617506,1
-122.340196,47.617525,1
-122.340215,47.61751,1
-122.340235,47.6175,1
-122.340227,47.617505,1
-122.34029,47.617454,1
-122.340395,47.617405,1
-122.340269,47.617498,1
-122.340315,47.617439,1
-122.340333,47.617425,1
-122.501966,47.66201,1
-122.501937,47.662012,1
-122.326277,47.634499,1
-122.326341,47.634528,1
-122.326374,47.634499,1
-122.29722,47.60025,1
-120.956107045492,47.195255663717,1
-122.484954,46.533843,1
-122.630243,46.531353,1
-122.049337,47.5461081,1
-122.1652854,47.578682,1
-122.1664985,47.578473,1
-122.3288731,47.5469551,1
-122.29721987976122,47.51766862379205,1
-122.343703,47.6113722,1
-122.64233632208956,45.716144166102126,1
-122.38494,47.66981,1
-122.3527187,47.6160967,1
-122.1260216,47.6788524,1
-122.1613321,47.5437808,1
-122.3602985,47.6215389,1
-122.3241666,47.6148399,1
-122.2009976,47.6121794,1
-122.6344971,47.6205619,1
-122.4484477,47.24015768,1
-122.972792,46.682265,1
-122.54757990674624,45.75095984777836,1
-122.1670054,47.57668091,1
-122.1657146,47.57858476,1
-122.1663053,47.57932701,1
-122.1671315,47.5766937,1
-122.0722164,47.5511184,1
-122.3410102,47.6144471,1
-122.6523737,47.5023415,1
-119.14626421984232,46.191192929631406,1
-122.25331,47.44897,1
-122.374551,47.0987868,1
-122.2694515,47.0968511,1
-122.2511413,47.4577042,1
-122.1939756,47.796251,1
-122.224457,47.2029039,1
-122.050648,47.548675,1
-122.122092,47.6688074,1
-122.1845859,47.7647852,1
-122.4705984,47.1851726,1
-117.369619,48.862062,1
-123.15288171604192,48.60856686159947,1
-122.36484747520292,47.56716777356541,1
-122.240193,47.2125843,1
-122.7551371,47.0560184,1
-122.31579498724822,47.61360885799295,1
-122.2911963,47.5597763,1
-122.1813697,47.7634842,1
-122.2832798,47.5403411,1
-122.136031,47.633041,1
-122.30001030443889,47.664513531216464,1
-122.3594244,47.7486311,1
-122.3594244,47.7486311,1
-122.6760895,47.5652645,1
-122.460142,47.444149,1
-122.188461,48.099457,1
-122.188418,48.099457,1
-122.188407,48.099464,1
-122.188429,48.099464,1
-122.75812260076324,47.036381224724856,1
-117.098183,47.668993,1
-117.098583,47.669151,1
-117.098583,47.669187,1
-117.098508,47.669173,1
-122.42894,47.202015,1
-122.336753,47.622867,1
-122.185672,47.705595,1
-122.185308,47.705587,1
-122.3529158,47.651792,1
-122.494703,47.16931,1
-122.300435,47.836466,1
-122.6627871606062,47.76572183096526,1
-118.354086,46.053183,1
-122.196429,47.614578,1
-122.196404,47.614574,1
-122.196425,47.614582,1
-122.196437,47.614599,1
-122.196417,47.614579,1
-122.196441,47.614601,1
-122.19646,47.614558,1
-122.196445,47.614583,1
-122.19644,47.61457,1
-122.19643,47.614588,1
-122.196441,47.614594,1
-122.196451,47.614641,1
-122.196469,47.614572,1
-122.196459,47.614618,1
-122.196424,47.614594,1
-122.196453,47.614667,1
-122.196447,47.614743,1
-122.196461,47.614747,1
-122.196463,47.614618,1
-122.19644,47.614604,1
-122.196492,47.614626,1
-122.196465,47.614621,1
-122.196465,47.61461,1
-122.196644,47.614901,1
-122.196464,47.614596,1
-122.196442,47.614571,1
-122.196477,47.614582,1
-122.196471,47.614607,1
-122.19648,47.614569,1
-122.196456,47.614592,1
-124.053026,46.349067,1
-120.5399,46.652767,1
-122.28197,47.864533,1
-120.482764497013,46.6053776872519,1
-117.431874,47.662926,1
-122.313662,47.203619,1
-122.482651,47.185951,1
-122.346313,48.449451,1
-117.106385,47.667327,1
-122.335273,47.614019,1
-122.347134,48.559758,1
-122.2506784,47.4570519,1
-122.811905,47.055925,1
-117.369543,47.599475,1
-117.285339,47.68229,1
-117.409002,47.750782,1
-122.20117,47.50982,1
-122.336929,47.621558,1
-122.336961,47.621611,1
-122.336996,47.621517,1
-122.337002,47.621596,1
-122.336999,47.621564,1
-122.337012,47.621597,1
-122.336999,47.621624,1
-122.33698,47.621547,1
-122.336961,47.621566,1
-122.336956,47.621587,1
-117.04866,46.425404,1
-122.22888831829938,47.39555066865192,1
-122.428907,47.202106,1
-122.555513,48.815705,1
